pr_gene_symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
RAB25,2755.3992397714196,1.6460930291670302,0.5248981456312171,3.13602370834729,0.0017125535872501698,0.0556390052115277
RAB26,229.728275203553,2.75740578012623,0.841302470898842,3.27754389830835,0.00104714446592729,0.0425227513076096
NQO1,5444.3507986327795,2.3142495644427403,0.5731762376520401,4.03758811412495,5.4003563180915204e-05,0.00965355348895042
FILIP1L,1597.15655869558,-1.05496026488312,0.45075870804592205,-2.34041017079063,0.0192625716412297,0.19499343056004104
ZWINT,380.13437718567803,0.87753785079903,0.39265116786635496,2.2349044714867996,0.0254236209478347,0.22203463606770998
KIF14,97.55568019510021,1.44706397795878,0.551971129152817,2.62162983085687,0.008751042341800509,0.12996673142335602
RAB27B,110.99690847577601,2.0703105148558,0.6141178708303751,3.3711940544189702,0.000748431180310099,0.0365971014798364
KRT19,36974.1222453454,1.82828300146145,0.64536270109506,2.83295424163683,0.00461199874365969,0.0912341618542529
NLRP1,645.342349322917,-1.36111049516655,0.46659739876445006,-2.91709833524741,0.00353304367662558,0.0802077498872813
CALML4,974.817612957946,0.980241964448182,0.3863344578052921,2.53728846765776,0.0111714858624353,0.14870563960691802
AADAC,229.564722811599,3.7220095046151,0.939005621895933,3.96377765779511,7.37729676007846e-05,0.0105757654270423
COX16,916.9103290046719,0.493128476600589,0.22370970411909902,2.20432313628227,0.0275016269693716,0.23003733920655198
CSF1R,1526.46203445083,-1.3512626764890001,0.50530809728311,-2.67413620275301,0.00749220157473425,0.118591156514426
CDCP1,2720.72406509488,1.09165804306249,0.450729630531274,2.4219797615163503,0.0154362101994957,0.175968802429439
TJP3,1357.0471282707001,1.4918327444712702,0.627447655635165,2.37762103511422,0.0174247234147285,0.18595072383157701
CLGN,79.4964450126025,2.3895468593655496,0.985536701089492,2.42461478778411,0.0153246378063593,0.17503656299369802
FYB,570.1996447460871,-1.52621103915907,0.605602755478919,-2.52015207221459,0.0117304142837473,0.152460782696728
FYN,1011.40621631717,-0.88006969799919,0.315148400382143,-2.79255644938078,0.00522933424817502,0.0978362917089561
CYTH1,1633.00519099576,-0.6903858077100771,0.273908908905474,-2.52049416891486,0.0117190179944311,0.152425072423509
QSOX1,9108.98276298329,0.969646756892405,0.405283482884577,2.3925148638948,0.016733350294083998,0.18170716720390398
CYTH4,406.792712215503,-1.8010166542805601,0.47253319764494106,-3.8114076709459703,0.000138177666561303,0.0152202699717275
MYBPH,1.00516705770652,-1.94056720771445,0.579866157231755,-3.34657779819157,0.0008181571767826951,0.0378930799398034
AGR2,11536.5986156894,3.90263159821438,0.7786290923813471,5.012183125958769,5.3815950903057e-07,0.00105383590968386
CANT1,2490.08693797545,0.8206750410480219,0.380929471045712,2.15440154523917,0.0312086955069906,0.24154722160828
CKB,1915.4070140687,1.5681908986160902,0.6130349940615699,2.55807729380387,0.0105252694819545,0.144355913891024
DCK,535.188794894275,-0.7729003979116429,0.283872113866161,-2.7227063179444504,0.00647495890393919,0.10920064662490402
ACSM5,14.5256420516349,-1.7622979798749299,0.6358912621344229,-2.77138260079188,0.00558187966585943,0.101580011540101
PERP,7715.65357709938,1.1473011865621399,0.416676383066627,2.75345863885614,0.00589692209310999,0.10442850393785301
CUL9,694.0894813088879,-0.5038710536940579,0.211262441474269,-2.38504795352101,0.0170768952088037,0.18385045886374898
TRIM29,4341.75068355853,2.04262668763725,0.905437566791058,2.2559553110619,0.024073430005547,0.216685459866068
TRIM25,927.72939710679,-0.646597427552948,0.260641767205334,-2.48078976169448,0.0131091667032592,0.161337956688715
CREB5,230.787717165889,-1.45979816494973,0.472150248770224,-3.09180852652723,0.0019894112617364896,0.0601395953290631
FLRT1,21.591511913162197,1.3626493972185,0.5837574920463591,2.3342730770644797,0.0195814275463408,0.19630436807548898
NSMAF,648.7895361436721,-0.505136038432685,0.182545007999989,-2.7671862625392403,0.0056542439589314895,0.10198948983516098
PNRC1,1951.87006919101,-0.5741085234777421,0.24101694144647698,-2.3820255955129,0.0172177006734587,0.18491453788484902
RNF122,247.402127668906,-0.854470877607652,0.37816510917021795,-2.25951801709724,0.0238511808556163,0.21570389607445198
ARHGAP4,953.3867947879339,-1.70649298949512,0.585615312058098,-2.9140170250975603,0.0035681044690155203,0.0805176352905628
RGS19,388.474185346312,-1.14063712309714,0.33303663276982504,-3.4249599319167996,0.000614890097282283,0.0335505358343745
ANXA10,2306.80720789387,3.07541967650876,1.00968869170348,3.04590880513885,0.00231978183432843,0.0644955730301038
SLA,806.368402650625,-1.72487693943428,0.573264955751986,-3.0088651366655697,0.00262225489202751,0.0686695694161854
MRPL3,1382.4060001877099,0.388348017691697,0.178196846708564,2.17932036882128,0.029307877105374,0.23715428195826999
HOXC11,43.80108815263289,2.86256904637168,1.2772487882096002,2.24119926579404,0.0250131704001834,0.22052632072678
KMO,57.116806829160794,-2.43649906267727,0.585253459409811,-4.16315191905798,3.13884375620602e-05,0.0073758643145833205
GMFG,461.71651111366697,-1.30371945283076,0.4782674652338111,-2.72592126289295,0.0064122292608865,0.10887199276865499
SLPI,4669.27765989988,2.26608953111284,0.6871651295562479,3.2977365026892698,0.0009746755350095279,0.0409968535298518
CAMK1D,111.264465035349,-1.1770256708234599,0.471757554700992,-2.4949800148287498,0.0125964224506159,0.157800614276867
CAMK1G,25.4280708836767,-1.02914764510628,0.46695282694446705,-2.20396490977594,0.0275268119728276,0.230138773343982
LYPD3,361.44099779586304,1.8043691905215502,0.830751594734648,2.17197198531757,0.0298577760586346,0.23867017560072898
PGLYRP4,5.71115790525511,-2.42102116524526,1.09051976592267,-2.22006169984171,0.026414579621912005,0.22598570449348399
SEPT6,979.9539421386929,-1.3271475379585902,0.404713268235517,-3.27922912867358,0.0010409108393184,0.0423817635315886
BIK,423.317626705091,1.2586370745851598,0.584379066611474,2.15380246572379,0.031255666268518,0.24154722160828
ARAP1,3035.48818383895,-0.695722487771149,0.18317160834896698,-3.79820046371871,0.000145750426252369,0.0157589295231396
KANK3,161.084485670331,-1.03717292950359,0.458727912314638,-2.2609762817140298,0.023760725826414,0.21537832292777803
SH2B3,992.532315039323,-0.811019660433692,0.30228023378936103,-2.68300593216703,0.00729636960869578,0.11732464396801598
TNNI3,18.102429560987,3.6031211467517203,1.36641568733484,2.63691435933344,0.0083663950789002,0.127260742742612
TWF1,1960.02705159275,0.55779910070886,0.24124834612763799,2.31213647538849,0.0207701636361669,0.20201620525596398
GRB2,3019.13767882513,-0.523992513953268,0.164556566344914,-3.1842698568161,0.00145119655786194,0.0514945705910444
ULBP2,74.90620024095121,1.6934697078763201,0.7040566167204009,2.4053033060959703,0.0161590480947897,0.18024497697631198
HOXC5,35.026096439239,1.3151923785681698,0.617261933784081,2.1306876490916498,0.0331148832647019,0.24832934031194698
POLR2C,1381.49584147702,0.403604449014341,0.14415844738341,2.79972805159935,0.00511456748912057,0.0966122693331457
AKR7A3,875.237908896638,2.6463482743984397,0.763267098945856,3.4671326434131604,0.000526042234923437,0.0311804266748996
HPGD,1210.8303408567501,1.7795176357044802,0.72346093029209,2.45972873059783,0.0139042066130893,0.166291219846611
RASSF1,723.923628502703,-0.525126157442871,0.22479155746427898,-2.33605818370789,0.0194882093059794,0.19576395827389698
SPAG16,440.66282357745905,0.631655222847551,0.293309979916081,2.1535415297777303,0.0312761438782397,0.24154722160828
RASSF2,937.171091445153,-1.23527689627099,0.525240553480746,-2.3518307717956297,0.0186812718577119,0.19175232103687498
HIST1H1C,1041.78022886714,2.00379383401709,0.594464998470707,3.37075158196355,0.000749634227997102,0.0365971014798364
TACC2,1190.20665459789,1.4451856143074098,0.37992821319927794,3.80383863082416,0.000142471008243515,0.0155957083806442
KIF20A,228.171028914721,1.2287522017103,0.525583065819426,2.33788392667213,0.0193932702948366,0.19547600170442397
LPXN,442.750759318997,-1.4690041887754,0.414849443042282,-3.54105378086689,0.000398532335171061,0.0274592684783837
BCL2L14,179.84462109770502,2.2876304932155,0.7192442049959649,3.1806033018067,0.0014696873018211199,0.0514945705910444
BCL2L11,720.8049892751179,-0.777243231033721,0.226350339806012,-3.43380633623011,0.0005951692609578991,0.0328817023671537
SCEL,512.4577072465261,2.51265541548084,0.950956417265503,2.64224034862295,0.0082359587571312,0.126108199075309
CSF3R,365.45495874493105,-1.7282066312149098,0.608628851725458,-2.8395082262621303,0.0045183130090713395,0.0906822987655009
N4BP2L1,284.424222331468,-0.851230103196332,0.31353743375317,-2.71492336020858,0.006629110950730621,0.110604870897431
APOC1,1786.48256093012,-1.7652871318008403,0.693399426881661,-2.54584452101387,0.01090137310715,0.146880801532845
CDC25C,54.0078345763979,1.7893624823718899,0.6056882485503461,2.9542631653405,0.00313416613971322,0.0753669127865866
FKBP15,1119.28257845233,-0.452616636338925,0.147605951036797,-3.06638474370244,0.00216664321368657,0.0634135795791085
SENP7,389.685458726624,-0.638838453318557,0.27156000797963803,-2.3524761914370598,0.0186488835839095,0.19174794090550895
ING3,206.920929808134,-0.550250769644713,0.24009454738504,-2.2918086880260398,0.0219166851247445,0.20861035157883104
VASH1,974.168922645061,-0.9103888619293,0.372466416868257,-2.44421730577473,0.0145166798030095,0.170789028603631
GFPT1,3284.9316602522,1.0036666300108799,0.29342842977206895,3.42048188987862,0.0006251029762527599,0.0337939105934928
ECHDC1,952.0021067375011,-0.40503436727660797,0.187601728814135,-2.15901191229369,0.0308492427776806,0.241338255940576
ACP5,1577.34146890526,-1.2235893666554398,0.5325685557890429,-2.29752461604233,0.021588860469527002,0.206876002694867
ACP6,449.52226395213205,0.867223632248162,0.394654438514646,2.19742526021528,0.027990088870271,0.23159498884960397
POU6F1,219.37965988108897,-0.6658386335634531,0.30180377939816305,-2.20619713540772,0.0273701997707846,0.229720602858932
YTHDC2,644.340611464773,-0.532956293817339,0.209987383325801,-2.5380395973144902,0.0111475370751656,0.148499012405683
MMD,492.134810900785,-0.890548462379235,0.365906853083613,-2.43381192474069,0.0149407560150612,0.17300649409293
NCKAP1L,627.092587318015,-1.9167981684818403,0.5850482863114059,-3.27630763704447,0.00105173931090599,0.0426111577365681
SNCB,16.762799273963,2.43383475111514,1.04387369179434,2.33154142138746,0.0197248285735348,0.19655266105744001
LACTB2,438.644637138997,0.8922759744731229,0.351276815872285,2.54009355060179,0.0110822821373136,0.148201433574953
AOAH,186.86742098908698,-1.56986565057807,0.6535301396690201,-2.40213198334376,0.0162998262724624,0.180569086971512
PDE1B,235.233542756953,-1.4285087997124197,0.455558178995428,-3.13573296579263,0.0017142521464968,0.0556390052115277
MTMR4,742.510939028269,-0.5628734748308599,0.230555220718755,-2.4413824726072297,0.0146311498314396,0.17121158047736101
MTMR1,628.540547768868,-0.45342059926167205,0.202821641656672,-2.23556320498186,0.0253803970899599,0.221987155490547
FCHSD2,880.333816417041,-0.8845414909473092,0.25685805421843694,-3.4436977015915495,0.000573816895616334,0.0328817023671537
CYB561,2906.69547835574,0.812545909598634,0.339381535521195,2.39419598461887,0.0166568457561581,0.181609107910273
MBNL1,3038.4943287204806,-0.600325325955397,0.24659527078563898,-2.4344559570943702,0.0149141947574107,0.17293724495819301
BTG1,4785.186605457589,-0.854544084454337,0.308366374274604,-2.77119736697801,0.00558505624048785,0.101580011540101
DEPDC5,301.888236064823,-0.689978741158266,0.208185522417948,-3.31424939229482,0.000918895092419717,0.0391549644933557
S1PR4,126.431906913773,-1.6388128702763,0.6251347407407671,-2.6215354282412098,0.00875346636754512,0.12996673142335602
CDK1,415.76467142391095,1.04024473140424,0.47278091022063,2.20026804999126,0.0277878827050491,0.231076474937776
HAPLN1,47.2571933443507,3.44397601648952,0.9816604631039271,3.50831692416333,0.00045095149089281603,0.0288436805202906
CEP55,298.970307273341,1.3816529700709999,0.537960129735297,2.5683185308748397,0.0102193203298027,0.14192695153068802
SOSTDC1,73.2540148867974,3.59181982422232,1.07839359003632,3.33071325479719,0.0008662378357568941,0.038281065026629
RGL1,630.204803529814,-0.880100421611467,0.3942732195601121,-2.23220948811433,0.0256011206226687,0.222694065565392
HSPD1,5909.76174714538,0.797516447567808,0.31548626575426697,2.52789593125742,0.0114748359602089,0.15114537291683303
MTX2,565.153994435614,0.49347760278876,0.19576695540055603,2.52074003898698,0.0117108333759092,0.152425072423509
PRKCI,1367.34228188013,1.24742108708325,0.38832470596993296,3.21231450872414,0.00131670144689788,0.0491642930087464
ATP10B,978.960743713983,2.01634794194137,0.82821769945231,2.43456272822321,0.0149097953126566,0.17293724495819301
MATK,82.9081604224234,-2.1269955742257,0.58720915033585,-3.6222112223714196,0.00029209545889075496,0.0228795127444029
CCDC93,867.356846189078,-0.39784273071118603,0.170504494701882,-2.3333269390158398,0.0196309926019606,0.196465992968173
ROBO4,438.83078603657896,-1.21577375031345,0.36411264935755,-3.33900443299236,0.0008407922254829451,0.0380928590794638
CTSE,16826.743978720802,2.5023848805830298,0.879383183343761,2.8456137528898195,0.00443259244086694,0.0903552160543889
PRKAR2B,311.632517851998,-1.1994242954753602,0.544881971442237,-2.20125524120503,0.027717959564544998,0.23086172243781
CTSW,113.01131817189699,-2.01074412143777,0.6490932837428989,-3.09777372805818,0.0019498023782394199,0.0596389060834251
CXCL5,3089.6256286922603,2.4464475951831,1.06311373012186,2.30120966916933,0.0213797826204088,0.20556316906824001
CXCL6,457.85619101253405,-2.36415400144908,0.8936301606849492,-2.6455620070354504,0.00815553383208366,0.12520307339428802
PIAS3,1107.0479756339,0.6654448356608199,0.28267161241392796,2.3541268611238597,0.0185662735225699,0.19124021306941602
CARD9,78.3860532151502,-1.35701787000215,0.5245499325202471,-2.5870137157052597,0.00968117384740628,0.137486710625857
PHKA1,286.881324279779,1.00059888484112,0.3601994171946029,2.7779025647355002,0.00547110214138954,0.100966182345392
UBE2C,435.857654990087,1.81248494925009,0.611338790674553,2.96477988457135,0.00302899571241486,0.0746388914404724
UBE2S,397.261573388708,1.1424214108623503,0.47752555837280697,2.39237751955144,0.0167396141783879,0.18170716720390398
ARHGEF1,3251.7581850407396,-0.9260826295674971,0.33015792515342196,-2.8049686498882402,0.00503214739250058,0.0960808175152586
BMP2K,259.319244769516,-1.2060064996335802,0.36293522134385703,-3.32292494282601,0.0008907887933157369,0.038885715071593
GPR65,91.37790714501742,-1.60773333316459,0.5258719233937371,-3.0572716694761097,0.00223361738437223,0.0638736018385247
BIRC5,185.220291423406,1.29447150263661,0.60474938609742,2.1405089982647403,0.0323136543914588,0.24547234698063397
TMEM33,1563.7247813492402,0.52365396002399,0.214146349967284,2.4453088278366297,0.0144728153591848,0.17050060019403301
KDELR2,7263.03530709148,0.802109471457874,0.266696740495055,3.00757133352647,0.00263344311901559,0.06867407962696499
LDB1,1115.51024907298,-0.48151481982034205,0.19088096694554998,-2.5225921029502003,0.0116493439343262,0.152080027776715
KCNK1,1290.04084670487,2.09659483177336,0.510250994453643,4.108948056080339,3.97465454590432e-05,0.00866695034333978
LYN,1300.2931551543,-0.8808731868654929,0.31958683806576194,-2.75628743723242,0.00584615971890255,0.10407345342014
PSORS1C2,18.920463053259603,1.8985963420382,0.865586001551615,2.19342311293719,0.0282769085810032,0.23309272068830703
LY9,81.21226198140108,-2.15851627083209,0.830873983507641,-2.59788645893044,0.009379950377818809,0.135987437519479
TLR6,46.6792051781973,-1.7322942201255,0.513677756368518,-3.37233644760497,0.000745333388977661,0.0365971014798364
NFKBIA,2957.2990935560197,-0.5994931147038219,0.269119200440087,-2.22761183045832,0.0259064110729844,0.22332953700918998
PSTPIP2,224.62670983685902,-1.66406966817853,0.46019342356934706,-3.6160222700960998,0.000299164649806498,0.0232267743973115
PSTPIP1,130.642293885365,-1.5226822316346003,0.560231164117667,-2.71795346128725,0.00656870766365214,0.110044585422248
DKFZP586I1420,192.70373463307098,-0.451143895971099,0.21226416084389002,-2.1253889218863202,0.0335541738957443,0.24930807788305104
HAUS3,281.679975804591,-0.406560652387818,0.189905438722317,-2.14085839312005,0.0322854592973138,0.24536392180071498
TFEC,140.821024469039,-1.9829742967871002,0.610605599396606,-3.2475534104938597,0.00116401814781396,0.045211469679020996
HIST1H2BD,335.291098156259,2.40442039415427,0.572620705021239,4.19897564490807,2.6812515413204802e-05,0.00639522503878528
HIST1H2BJ,40.199153017649,2.49035988871274,0.72395501382575,3.4399373457646205,0.000581848866767539,0.0328817023671537
HIST1H2BK,1169.75633604225,1.5816190429743897,0.516612201429011,3.06152088278101,0.00220215630238316,0.0635189673179388
VAV3,272.603600082169,-1.43196306374529,0.6354695595831751,-2.2533936396332797,0.0242343402135655,0.217135745767097
ADIPOR1,2740.11922479251,0.5846044817938101,0.19975396981352198,2.92662259648486,0.00342664421883976,0.0789085942319814
TNFAIP3,1433.7572853039999,-1.18144424055452,0.44198168440857394,-2.67306153678164,0.00751624613178697,0.118591156514426
RAB8B,915.9498445912309,-0.6255477010671371,0.28012136170656704,-2.23313101598589,0.0255403057981442,0.22256427206086302
FERMT1,1379.3775258016199,1.91237878331012,0.586902398441613,3.25842727579238,0.0011203158676719,0.0442700602059406
INPP1,977.611835088046,0.708690633667583,0.32690832741666803,2.16785739068772,0.030169538653627002,0.23994041030303304
IL27RA,360.33200090502504,-0.9381208644139971,0.35384201526283005,-2.65124214747977,0.00801963221932873,0.123655291542825
TYK2,1640.57841737126,-0.553326451552256,0.217735648972062,-2.54127633285835,0.0110448588275713,0.14802630568602
NOS3,436.74333834413903,-0.949070874210023,0.4063643107151621,-2.3355172912201603,0.0195164136794846,0.19576395827389698
ARHGEF16,1225.6554849776198,1.61125709478129,0.48006690388780293,3.3563178001494998,0.000789877468794563,0.0376237851622578
PIK3C2G,167.51569788790198,2.7829788189939797,1.08458758067475,2.56593277350881,0.0102898769014564,0.14245780872841102
LST1,246.739501571138,-1.49203600737668,0.507485085501466,-2.94005883129025,0.0032814993407187802,0.0770081815989717
GDF15,1303.59010459157,2.17174141848821,0.778598466230913,2.7892957829743796,0.00528227980916894,0.0984523527435652
SLC39A4,1265.22280457095,2.15134822904842,0.6555103855091879,3.2819437748149403,0.00103094159485189,0.0422542201573715
GZMA,145.893214816201,-1.28078563689255,0.577303593191394,-2.21856515704715,0.0265163222011297,0.226031013842985
GZMM,39.450033372076796,-1.65452884397118,0.734025333108272,-2.25404869470238,0.0241931047571985,0.217102723678932
GZMH,52.5683751623244,-1.7243476256486399,0.678609405750833,-2.54100165873883,0.0110535395116943,0.14803007625691503
TMX2,1635.19303026926,0.440967685325062,0.17469696976885002,2.52418622892273,0.0115966477178298,0.15201321062594597
MAP4K2,378.831760393286,-0.8710091652530899,0.338178602161386,-2.5755892291417797,0.0100069449755346,0.139990194346104
KLRG1,29.5965877934615,-1.5854563211741697,0.5555748821975239,-2.8537221029558504,0.00432103114421133,0.0892379501343957
SLCO4A1,604.970774517168,1.7114394263719699,0.683129153170354,2.50529408447774,0.0122349616809598,0.15466322132434
PNMA2,761.319966389785,1.41987567701624,0.637631282178895,2.22679739325881,0.0259608176956823,0.223623387619113
GREB1L,38.5883979540489,2.77996696552416,0.837689877941556,3.3186111456370098,0.0009046631186529821,0.0389821515861399
RBM6,1484.13283865624,-0.590600674391163,0.258306830534282,-2.28643072724621,0.0222290724307053,0.209724396423314
RBM5,2121.78401748852,-0.5690730703574229,0.23563764254279895,-2.41503464478967,0.0157337130806731,0.17763674524905898
AP1S1,1177.56153346718,0.7365427625413759,0.295613753594183,2.49157136156966,0.0127179416047609,0.15862774440361402
C21orf91,244.199361920521,-0.7935365824267,0.317145074172507,-2.50212488558175,0.0123450369482867,0.155315949515844
CA9,1994.61106801424,3.6397563400855,1.05710889008955,3.44312338511994,0.0005750368961548731,0.0328817023671537
CA2,1234.9080069532902,1.57542717311916,0.7298064585548149,2.1586917389562,0.0308740901148159,0.241338255940576
FUT2,1077.6086572572199,1.95723164724974,0.5810859757286501,3.3682307420954003,0.000756522521997502,0.0367298978724076
TRAF1,412.478114378155,-1.36910128922902,0.386390012754469,-3.54331438193517,0.00039513135699487204,0.0274592684783837
SFN,3376.06324902733,1.96170389402903,0.752892338638157,2.60555698783892,0.00917250134651898,0.13393219861727498
CYLD,1245.75498595447,-0.6571632472683829,0.240331206206434,-2.73440664506926,0.00624928134434939,0.107451057963721
NRGN,110.652051387033,-0.992092978145232,0.41969910037768393,-2.36381964424621,0.0180876156960705,0.189184652241867
SPI1,651.29947924989,-1.57173844164751,0.478131720394146,-3.28724988242121,0.00101171016750672,0.0416597663367721
ZNF22,643.794377309154,-0.526762852381332,0.19044424091971598,-2.76596892527401,0.00567539426654216,0.10216869106592301
SH3TC2,102.574001187313,2.58728359815592,0.6252529281153281,4.1379791790094504,3.5037815756002695e-05,0.00812508506426041
SEMA4G,1008.33932444961,1.90599566098524,0.5426584358110429,3.5123302895615898,0.000444195593890754,0.0288436805202906
GDPD5,408.02979839964996,-1.40944507848247,0.37764222951192,-3.7322231687491603,0.00018979723264772,0.0183790463087001
ETS1,3467.9687359886702,-1.13884195479527,0.402880885495343,-2.8267460576965897,0.004702360186368939,0.0920655692772858
STAT5A,1127.0904137826199,-0.627438295763354,0.254440006814977,-2.4659577069561003,0.0136647467620026,0.16515137152293302
MMP3,97.12966337557371,2.97550503536728,0.938570655764552,3.17025150647125,0.00152307043565742,0.0526325359961302
AGER,81.6102178491229,-1.29677994153954,0.500254174869942,-2.59224211747295,0.0095352638909966,0.13622704499402
CREBZF,1379.55827149516,-0.501805735687164,0.23222768523599396,-2.1608351096348404,0.0307080789113718,0.241185972227552
LRRC1,690.282734660134,1.09848517197996,0.30108970796671003,3.6483650650105,0.000263914452459666,0.0219397561799488
DOCK2,634.785829964237,-1.9425214277424399,0.6205028367550439,-3.1305601081551404,0.00174473289889581,0.0562142095249357
SLC9A2,221.57182270887,3.59155587005364,0.9194454075535409,3.9062198152797802,9.375123442534721e-05,0.0124563896836723
GIMAP4,621.410083837683,-1.20453713685418,0.47777632084693106,-2.5211319278422,0.011697798509061,0.152425072423509
GIMAP5,477.095386694139,-1.36348615096003,0.541389670154855,-2.51849310418137,0.011785819133473999,0.152611691004075
GIMAP6,439.511391944529,-1.26568095591383,0.523767602611147,-2.41649340204321,0.0156708102400426,0.177153534105523
MYOM1,436.669485306624,1.41905668360955,0.586517376522095,2.4194623048070802,0.0155434716373754,0.17639288096400801
KLRF1,11.6017159345385,-3.2837693580845397,0.5825859724354979,-5.6365403793654,1.73500367853099e-08,8.32859702978542e-05
TLR1,204.92575435317798,-1.32059492052607,0.427285265681541,-3.09066337314406,0.00199709905001585,0.0602686192765058
CSNK1A1,4851.22741960754,0.32600626889683804,0.150860095144745,2.16098411302238,0.030696566651798,0.241185972227552
CORO1A,1594.80848250582,-1.92309827726003,0.626639741396464,-3.0689057048543,0.0021484439200766,0.063332505393857
NPAS2,1172.08457558286,1.00498093253197,0.349692564051366,2.8738984921176405,0.00405439247904642,0.0863735071269065
PDXDC1,3761.55953274385,0.761671052195995,0.265395486086279,2.86994727539706,0.00410540247833724,0.0866510338661264
DCP2,722.9870862057,-0.56164815845311,0.18632554412812,-3.0143379485687403,0.00257540753400118,0.0680223642806051
MYCT1,197.379407290372,-1.2236745421055801,0.442067439371875,-2.7680720929012104,0.00563889805337231,0.101877462513233
